SongID,SongTitle,ArtistName,StationSpinsNonOvernight,StationSpins,MarketSpins,BreakoutID,BreakoutName,BreaoutRespondents,UNF,NEG,DDL,NOP,LIK,FAV,POP,PTL,2POP
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,1,Total,80,1,11,20,15,32,20,70,71,80
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,317542,*Core*,40,2,10,10,20,35,22,79,81,90
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427908,C-CORE (KKRZ/KBFF),80,1,11,20,15,32,20,70,71,80
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412840,C-CORE(KBFFCumeKKRZ),25,0,12,32,12,32,12,56,56,62
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,414328,C-CUME (KBFF),55,2,9,25,16,31,16,64,65,72
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427901,C-CUME (KKRZ/HAC-AC),46,2,15,24,11,30,17,62,63,71
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427903,C-CUME (KKRZ/KKCW),31,3,16,26,10,26,19,60,62,69
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427907,C-CUME (KKRZ/KNRK),15,7,13,27,13,13,27,60,64,73
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427902,C-CUME (KKRZ/KRSK),26,0,12,23,19,35,12,62,62,67
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427904,C-CUME (KKRZ/KXJM),30,0,13,23,23,33,7,55,55,58
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427906,C-CUME (KKRZ/Rock),22,5,5,9,14,45,23,86,90,98
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427900,CORE (KKRZcumeKBFF),15,7,0,13,33,33,13,70,75,77
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,427905,CORE (KKRZcumeKXJM),17,0,12,18,29,35,6,59,59,62
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412841,F (16-19),22,0,9,32,5,36,18,66,66,75
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412759,F (18-24),43,0,12,19,14,37,19,72,72,81
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412412,F (20-24),30,0,13,13,20,37,17,72,72,80
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412415,F (20-29),58,2,12,16,19,31,21,72,73,82
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,412413,F (25-29),28,4,11,18,18,25,25,71,74,84
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,400756,Hispanic,20,0,5,25,15,45,10,68,68,72
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,401515,*Old*,28,4,11,18,18,25,25,71,74,84
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,400803,White,52,2,13,17,13,31,23,72,74,84
2265584,Shape Of You,SHEERAN  ED,2999,4046,20776,401514,*Young*,52,0,12,21,13,37,17,69,69,78
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,1,Total,80,12,11,8,19,32,18,68,78,77
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,317542,*Core*,40,15,10,2,18,40,15,71,84,79
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427908,C-CORE (KKRZ/KBFF),80,12,11,8,19,32,18,68,78,77
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412840,C-CORE(KBFFCumeKKRZ),25,8,12,8,32,24,16,64,70,72
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,414328,C-CUME (KBFF),55,13,13,11,18,27,18,64,73,73
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427901,C-CUME (KKRZ/HAC-AC),46,15,9,7,22,30,17,67,79,76
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427903,C-CUME (KKRZ/KKCW),31,13,3,6,23,32,23,77,89,89
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427907,C-CUME (KKRZ/KNRK),15,7,0,7,27,47,13,80,86,87
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427902,C-CUME (KKRZ/KRSK),26,19,8,4,27,31,12,62,76,67
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427904,C-CUME (KKRZ/KXJM),30,13,13,0,17,37,20,75,87,85
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427906,C-CUME (KKRZ/Rock),22,9,14,5,23,45,5,64,70,66
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427900,CORE (KKRZcumeKBFF),15,20,13,7,13,33,13,60,75,67
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,427905,CORE (KKRZcumeKXJM),17,24,6,0,18,35,18,71,92,79
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412841,F (16-19),22,9,9,14,18,32,18,68,75,77
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412759,F (18-24),43,16,14,14,12,26,19,59,71,69
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412412,F (20-24),30,20,13,10,13,27,17,58,73,67
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412415,F (20-29),58,14,12,5,19,33,17,68,79,77
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,412413,F (25-29),28,7,11,0,25,39,18,79,85,88
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,400756,Hispanic,20,20,0,10,25,40,5,60,75,62
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,401515,*Old*,28,7,11,0,25,39,18,79,85,88
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,400803,White,52,12,15,6,15,33,19,69,78,79
2605093,Heat Waves,GLASS ANIMALS,508,769,4644,401514,*Young*,52,15,12,12,15,29,17,62,74,71
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,1,Total,80,2,14,18,14,30,22,71,72,82
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,317542,*Core*,40,2,20,12,12,32,20,69,71,79
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427908,C-CORE (KKRZ/KBFF),80,2,14,18,14,30,22,71,72,82
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412840,C-CORE(KBFFCumeKKRZ),25,0,8,24,8,32,28,78,78,92
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,414328,C-CUME (KBFF),55,4,11,24,15,24,24,66,69,78
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427901,C-CUME (KKRZ/HAC-AC),46,2,15,24,7,24,28,70,71,84
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427903,C-CUME (KKRZ/KKCW),31,3,16,29,6,16,29,63,65,77
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427907,C-CUME (KKRZ/KNRK),15,7,20,13,13,20,27,67,71,80
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427902,C-CUME (KKRZ/KRSK),26,0,12,19,12,31,27,77,77,90
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427904,C-CUME (KKRZ/KXJM),30,0,13,17,13,37,20,73,73,83
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427906,C-CUME (KKRZ/Rock),22,5,9,14,23,27,23,73,76,84
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427900,CORE (KKRZcumeKBFF),15,7,20,27,13,13,20,50,54,60
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,427905,CORE (KKRZcumeKXJM),17,0,18,24,18,24,18,59,59,68
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412841,F (16-19),22,0,14,9,18,27,32,84,84,100
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412759,F (18-24),43,0,12,23,19,21,26,69,69,81
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412412,F (20-24),30,0,13,30,17,20,20,58,58,68
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412415,F (20-29),58,3,14,21,12,31,19,66,68,75
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,412413,F (25-29),28,7,14,11,7,43,18,73,79,82
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,400756,Hispanic,20,0,10,25,10,35,20,70,70,80
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,401515,*Old*,28,7,14,11,7,43,18,73,79,82
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,400803,White,52,4,17,13,17,27,21,67,70,78
2580292,Kings & Queens,MAX  AVA,1443,1997,7686,401514,*Young*,52,0,13,21,17,23,25,69,69,82
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,1,Total,80,1,9,34,12,22,21,61,61,71
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,317542,*Core*,40,0,2,40,12,22,22,62,62,74
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427908,C-CORE (KKRZ/KBFF),80,1,9,34,12,22,21,61,61,71
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412840,C-CORE(KBFFCumeKKRZ),25,0,16,36,16,24,8,44,44,48
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,414328,C-CUME (KBFF),55,2,11,35,13,24,16,55,56,63
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427901,C-CUME (KKRZ/HAC-AC),46,0,7,41,9,20,24,60,60,72
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427903,C-CUME (KKRZ/KKCW),31,0,3,39,13,23,23,63,63,74
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427907,C-CUME (KKRZ/KNRK),15,0,7,40,7,27,20,60,60,70
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427902,C-CUME (KKRZ/KRSK),26,0,8,46,8,12,27,56,56,69
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427904,C-CUME (KKRZ/KXJM),30,0,10,47,17,17,10,40,40,45
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427906,C-CUME (KKRZ/Rock),22,0,5,32,23,18,23,64,64,75
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427900,CORE (KKRZcumeKBFF),15,0,0,53,13,27,7,43,43,47
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,427905,CORE (KKRZcumeKXJM),17,0,0,59,18,12,12,38,38,44
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412841,F (16-19),22,0,9,41,9,18,23,57,57,68
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412759,F (18-24),43,2,9,35,12,16,26,60,62,73
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412412,F (20-24),30,3,7,37,13,17,23,58,60,70
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412415,F (20-29),58,2,9,31,14,24,21,62,63,72
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,412413,F (25-29),28,0,11,25,14,32,18,66,66,75
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,400756,Hispanic,20,0,10,30,20,20,20,60,60,70
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,401515,*Old*,28,0,11,25,14,32,18,66,66,75
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,400803,White,52,2,8,38,10,19,23,59,60,70
2550056,Watermelon Sugar,STYLES  HARRY,2091,2789,7869,401514,*Young*,52,2,8,38,12,17,23,58,59,69
2546146,Say So,DOJA CAT,2105,2801,10551,1,Total,80,2,5,19,6,41,26,84,86,97
2546146,Say So,DOJA CAT,2105,2801,10551,317542,*Core*,40,2,0,18,8,40,32,92,95,109
2546146,Say So,DOJA CAT,2105,2801,10551,427908,C-CORE (KKRZ/KBFF),80,2,5,19,6,41,26,84,86,97
2546146,Say So,DOJA CAT,2105,2801,10551,412840,C-CORE(KBFFCumeKKRZ),25,0,16,24,8,40,12,62,62,68
2546146,Say So,DOJA CAT,2105,2801,10551,414328,C-CUME (KBFF),55,4,7,20,4,42,24,79,82,91
2546146,Say So,DOJA CAT,2105,2801,10551,427901,C-CUME (KKRZ/HAC-AC),46,2,2,24,9,33,30,83,84,98
2546146,Say So,DOJA CAT,2105,2801,10551,427903,C-CUME (KKRZ/KKCW),31,3,3,19,10,32,32,85,88,102
2546146,Say So,DOJA CAT,2105,2801,10551,427907,C-CUME (KKRZ/KNRK),15,0,7,20,0,40,33,90,90,107
2546146,Say So,DOJA CAT,2105,2801,10551,427902,C-CUME (KKRZ/KRSK),26,4,0,31,8,35,23,73,76,85
2546146,Say So,DOJA CAT,2105,2801,10551,427904,C-CUME (KKRZ/KXJM),30,3,7,23,10,40,17,70,72,78
2546146,Say So,DOJA CAT,2105,2801,10551,427906,C-CUME (KKRZ/Rock),22,5,9,14,5,32,36,89,93,107
2546146,Say So,DOJA CAT,2105,2801,10551,427900,CORE (KKRZcumeKBFF),15,7,0,20,0,40,33,90,96,107
2546146,Say So,DOJA CAT,2105,2801,10551,427905,CORE (KKRZcumeKXJM),17,6,0,24,12,41,18,74,78,82
2546146,Say So,DOJA CAT,2105,2801,10551,412841,F (16-19),22,0,0,27,5,41,27,84,84,98
2546146,Say So,DOJA CAT,2105,2801,10551,412759,F (18-24),43,0,2,16,5,44,33,95,95,112
2546146,Say So,DOJA CAT,2105,2801,10551,412412,F (20-24),30,0,3,17,3,50,27,92,92,105
2546146,Say So,DOJA CAT,2105,2801,10551,412415,F (20-29),58,3,7,16,7,41,26,84,87,97
2546146,Say So,DOJA CAT,2105,2801,10551,412413,F (25-29),28,7,11,14,11,32,25,75,81,88
2546146,Say So,DOJA CAT,2105,2801,10551,400756,Hispanic,20,0,0,10,5,75,10,92,92,98
2546146,Say So,DOJA CAT,2105,2801,10551,401515,*Old*,28,7,11,14,11,32,25,75,81,88
2546146,Say So,DOJA CAT,2105,2801,10551,400803,White,52,4,8,23,6,29,31,78,81,93
2546146,Say So,DOJA CAT,2105,2801,10551,401514,*Young*,52,0,2,21,4,46,27,88,88,102
2733257,Rumors f/Cardi B,LIZZO,182,253,744,1,Total,80,40,10,9,15,20,6,37,61,40
2733257,Rumors f/Cardi B,LIZZO,182,253,744,317542,*Core*,40,42,8,8,15,25,2,36,63,38
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427908,C-CORE (KKRZ/KBFF),80,40,10,9,15,20,6,37,61,40
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412840,C-CORE(KBFFCumeKKRZ),25,52,8,8,12,16,4,28,58,30
2733257,Rumors f/Cardi B,LIZZO,182,253,744,414328,C-CUME (KBFF),55,42,13,9,13,16,7,34,58,37
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427901,C-CUME (KKRZ/HAC-AC),46,48,9,11,13,15,4,28,54,30
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427903,C-CUME (KKRZ/KKCW),31,48,10,10,13,16,3,27,53,29
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427907,C-CUME (KKRZ/KNRK),15,33,20,13,20,13,0,23,35,23
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427902,C-CUME (KKRZ/KRSK),26,58,8,8,15,8,4,21,50,23
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427904,C-CUME (KKRZ/KXJM),30,47,7,3,10,27,7,42,78,45
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427906,C-CUME (KKRZ/Rock),22,41,9,9,18,18,5,34,58,36
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427900,CORE (KKRZcumeKBFF),15,53,13,7,7,20,0,23,50,23
2733257,Rumors f/Cardi B,LIZZO,182,253,744,427905,CORE (KKRZcumeKXJM),17,53,0,6,12,24,6,38,81,41
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412841,F (16-19),22,50,9,18,5,14,5,23,45,25
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412759,F (18-24),43,56,7,9,7,14,7,28,63,31
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412412,F (20-24),30,53,7,7,10,17,7,32,68,35
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412415,F (20-29),58,36,10,5,19,22,7,42,66,46
2733257,Rumors f/Cardi B,LIZZO,182,253,744,412413,F (25-29),28,18,14,4,29,29,7,54,65,57
2733257,Rumors f/Cardi B,LIZZO,182,253,744,400756,Hispanic,20,35,5,15,10,25,10,45,69,50
2733257,Rumors f/Cardi B,LIZZO,182,253,744,401515,*Old*,28,18,14,4,29,29,7,54,65,57
2733257,Rumors f/Cardi B,LIZZO,182,253,744,400803,White,52,42,13,4,17,19,4,34,58,36
2733257,Rumors f/Cardi B,LIZZO,182,253,744,401514,*Young*,52,52,8,12,8,15,6,28,58,31
2731407,Take My Breath,THE WEEKND,233,319,819,1,Total,80,28,12,9,16,29,6,46,64,49
2731407,Take My Breath,THE WEEKND,233,319,819,317542,*Core*,40,30,10,8,10,38,5,50,71,52
2731407,Take My Breath,THE WEEKND,233,319,819,427908,C-CORE (KKRZ/KBFF),80,28,12,9,16,29,6,46,64,49
2731407,Take My Breath,THE WEEKND,233,319,819,412840,C-CORE(KBFFCumeKKRZ),25,24,16,8,20,24,8,46,61,50
2731407,Take My Breath,THE WEEKND,233,319,819,414328,C-CUME (KBFF),55,27,16,9,16,24,7,43,59,46
2731407,Take My Breath,THE WEEKND,233,319,819,427901,C-CUME (KKRZ/HAC-AC),46,35,15,7,15,26,2,37,57,38
2731407,Take My Breath,THE WEEKND,233,319,819,427903,C-CUME (KKRZ/KKCW),31,29,19,3,13,32,3,44,61,45
2731407,Take My Breath,THE WEEKND,233,319,819,427907,C-CUME (KKRZ/KNRK),15,20,27,0,13,33,7,50,62,53
2731407,Take My Breath,THE WEEKND,233,319,819,427902,C-CUME (KKRZ/KRSK),26,27,15,12,27,15,4,35,47,37
2731407,Take My Breath,THE WEEKND,233,319,819,427904,C-CUME (KKRZ/KXJM),30,27,23,7,13,27,3,38,52,40
2731407,Take My Breath,THE WEEKND,233,319,819,427906,C-CUME (KKRZ/Rock),22,32,5,14,9,36,5,48,70,50
2731407,Take My Breath,THE WEEKND,233,319,819,427900,CORE (KKRZcumeKBFF),15,33,20,7,0,33,7,43,65,47
2731407,Take My Breath,THE WEEKND,233,319,819,427905,CORE (KKRZcumeKXJM),17,35,18,6,6,29,6,41,64,44
2731407,Take My Breath,THE WEEKND,233,319,819,412841,F (16-19),22,32,18,18,9,23,0,27,40,27
2731407,Take My Breath,THE WEEKND,233,319,819,412759,F (18-24),43,40,12,9,12,26,2,35,58,36
2731407,Take My Breath,THE WEEKND,233,319,819,412412,F (20-24),30,37,13,3,13,30,3,42,66,43
2731407,Take My Breath,THE WEEKND,233,319,819,412415,F (20-29),58,26,10,5,19,31,9,53,72,58
